Fecha,Cine,Tipo_Sala,Cantidad_Boletos,Total_Venta,Cliente_ID
3/12/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,5552
3/12/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9835
3/12/2025,Cinépolis Paseo Villalta,Tradicional,5,400,9680
3/12/2025,Cinépolis La Nogalera,Tradicional,2,160,6345
3/12/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,2102
3/12/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,9707
3/12/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,1630
3/12/2025,Cinépolis La Nogalera,Tradicional,4,320,7683
3/12/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,6690
3/12/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1025
3/12/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8468
3/12/2025,Cinépolis Paseo Villalta,Tradicional,3,240,9652
3/12/2025,Cinépolis La Nogalera,Tradicional,4,320,6102
3/12/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,9682
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,1215
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3606
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8763
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,3295
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2946
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6241
3/13/2025,Cinépolis La Nogalera,Tradicional,5,400,8557
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,2932
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6085
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,1492
3/13/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8888
3/13/2025,Cinépolis Paseo Villalta,Tradicional,5,400,5958
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3743
3/13/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8160
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,9548
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8186
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1619
3/13/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4642
3/13/2025,Cinépolis La Nogalera,Tradicional,2,160,2296
3/13/2025,Cinépolis Paseo Villalta,Tradicional,3,240,9436
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,6366
3/13/2025,Cinépolis La Nogalera,Tradicional,2,160,9199
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7976
3/13/2025,Cinépolis Paseo Villalta,Tradicional,1,80,4667
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9277
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,3468
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,2636
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5009
3/13/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3217
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4638
3/13/2025,Cinépolis Paseo Villalta,Tradicional,5,400,5444
3/13/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2676
3/13/2025,Cinépolis La Nogalera,Tradicional,2,160,3787
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,7689
3/13/2025,Cinépolis Paseo Villalta,Tradicional,1,80,4743
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5422
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3451
3/13/2025,Cinépolis La Nogalera,Tradicional,3,240,8778
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4929
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,5369
3/13/2025,Cinépolis La Nogalera,Tradicional,4,320,5956
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4162
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4008
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9345
3/13/2025,Cinépolis La Nogalera,Tradicional,4,320,4699
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,4786
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,2913
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,2772
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8423
3/13/2025,Cinépolis Paseo Villalta,Tradicional,3,240,1660
3/13/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2132
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8812
3/13/2025,Cinépolis La Nogalera,Tradicional,4,320,9275
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4180
3/13/2025,Cinépolis La Nogalera,Tradicional,1,80,1614
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,5570
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1270
3/13/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4607
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1289
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7614
3/13/2025,Cinépolis La Nogalera,Tradicional,4,320,1278
3/13/2025,Cinépolis La Nogalera,Tradicional,5,400,5958
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,8997
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,4832
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,7534
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,5307
3/13/2025,Cinépolis Paseo Villalta,Tradicional,3,240,9533
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4109
3/13/2025,Cinépolis Paseo Villalta,Tradicional,4,320,4240
3/13/2025,Cinépolis La Nogalera,Tradicional,5,400,2849
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7680
3/13/2025,Cinépolis Paseo Villalta,Tradicional,3,240,1205
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,8214
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,6141
3/13/2025,Cinépolis La Nogalera,Tradicional,5,400,2991
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4273
3/13/2025,Cinépolis Paseo Villalta,Tradicional,2,160,9712
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4551
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3832
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,1152
3/13/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3800
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,3610
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,8361
3/13/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1406
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,2661
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,4489
3/13/2025,Cinépolis Paseo Villalta,Tradicional,1,80,3524
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5357
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3292
3/13/2025,Cinépolis Paseo Villalta,Tradicional,1,80,8742
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,2903
3/13/2025,Cinépolis La Nogalera,Tradicional,1,80,8106
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,2567
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9560
3/13/2025,Cinépolis Paseo Villalta,Tradicional,3,240,2907
3/13/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2293
3/13/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7871
3/13/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4922
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1992
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3240
3/13/2025,Cinépolis La Nogalera,Tradicional,3,240,1389
3/13/2025,Cinépolis La Nogalera,Tradicional,3,240,9850
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,2481
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8262
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4093
3/13/2025,Cinépolis Paseo Villalta,Tradicional,1,80,5068
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,8951
3/13/2025,Cinépolis Paseo Villalta,Tradicional,3,240,5595
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,1112
3/13/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1139
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,9708
3/13/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,7989
3/13/2025,Cinépolis La Nogalera,Tradicional,3,240,4104
3/13/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4951
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,9058
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7432
3/14/2025,Cinépolis La Nogalera,Tradicional,4,320,4765
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9319
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,5855
3/14/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,6911
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,5456
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,6693
3/14/2025,Cinépolis La Nogalera,Tradicional,2,160,7160
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2988
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4802
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8162
3/14/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7241
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,9399
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7309
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,2518
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3600
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4554
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3849
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,2742
3/14/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8519
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,5195
3/14/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3305
3/14/2025,Cinépolis La Nogalera,Tradicional,4,320,3642
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7409
3/14/2025,Cinépolis La Nogalera,Tradicional,3,240,5757
3/14/2025,Cinépolis Paseo Villalta,Tradicional,5,400,2271
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,9801
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,7124
3/14/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5396
3/14/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,8304
3/14/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,2920
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,3093
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5937
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,3101
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2779
3/14/2025,Cinépolis Paseo Villalta,Tradicional,5,400,8294
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4676
3/14/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9089
3/14/2025,Cinépolis Paseo Villalta,Tradicional,4,320,5138
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,5017
3/14/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9560
3/14/2025,Cinépolis La Nogalera,Tradicional,4,320,6166
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,6485
3/14/2025,Cinépolis La Nogalera,Tradicional,3,240,6039
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9252
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,4901
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5426
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2361
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6283
3/14/2025,Cinépolis Paseo Villalta,Tradicional,5,400,2993
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2014
3/14/2025,Cinépolis Paseo Villalta,Tradicional,3,240,9685
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8240
3/14/2025,Cinépolis La Nogalera,Tradicional,3,240,9024
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,3912
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,5744
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,3817
3/14/2025,Cinépolis La Nogalera,Tradicional,2,160,5458
3/14/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9933
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,6738
3/14/2025,Cinépolis La Nogalera,Tradicional,4,320,8697
3/14/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,8352
3/14/2025,Cinépolis La Nogalera,Tradicional,4,320,9326
3/14/2025,Cinépolis La Nogalera,Tradicional,3,240,9003
3/14/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4074
3/14/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,9312
3/14/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,6103
3/15/2025,Cinépolis La Nogalera,Tradicional,1,80,3761
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1241
3/15/2025,Cinépolis Paseo Villalta,Tradicional,5,400,1802
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1195
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3330
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9468
3/15/2025,Cinépolis La Nogalera,Tradicional,2,160,4927
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,3591
3/15/2025,Cinépolis La Nogalera,Tradicional,4,320,7121
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3854
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7972
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3594
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1086
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,9143
3/15/2025,Cinépolis Paseo Villalta,Tradicional,1,80,3773
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,2700
3/15/2025,Cinépolis La Nogalera,Tradicional,4,320,2647
3/15/2025,Cinépolis La Nogalera,Tradicional,1,80,4687
3/15/2025,Cinépolis La Nogalera,Tradicional,2,160,9676
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,5757
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9912
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,8081
3/15/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2673
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8178
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4453
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6628
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,4005
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3242
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9640
3/15/2025,Cinépolis La Nogalera,Tradicional,2,160,6618
3/15/2025,Cinépolis La Nogalera,Tradicional,1,80,5188
3/15/2025,Cinépolis La Nogalera,Tradicional,1,80,5927
3/15/2025,Cinépolis La Nogalera,Tradicional,5,400,5390
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6388
3/15/2025,Cinépolis La Nogalera,Tradicional,2,160,6126
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,1192
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7314
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,2788
3/15/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4700
3/15/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4893
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,3679
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1504
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,7773
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5434
3/15/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5008
3/15/2025,Cinépolis La Nogalera,Tradicional,3,240,5234
3/15/2025,Cinépolis La Nogalera,Tradicional,1,80,7801
3/15/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4719
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7328
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5780
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,7476
3/15/2025,Cinépolis La Nogalera,Tradicional,4,320,7079
3/15/2025,Cinépolis La Nogalera,Tradicional,3,240,1002
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6626
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3890
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,7239
3/15/2025,Cinépolis Paseo Villalta,Tradicional,3,240,1897
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1670
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7460
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6255
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,7457
3/15/2025,Cinépolis La Nogalera,Tradicional,5,400,3854
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4792
3/15/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6330
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,3618
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,3942
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1990
3/15/2025,Cinépolis Paseo Villalta,Tradicional,5,400,9995
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6876
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,3891
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4340
3/15/2025,Cinépolis Paseo Villalta,Tradicional,3,240,6944
3/15/2025,Cinépolis La Nogalera,Tradicional,3,240,2629
3/15/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,9841
3/15/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,4278
3/15/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3561
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1370
3/15/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,8485
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,5334
3/16/2025,Cinépolis Paseo Villalta,Tradicional,3,240,7204
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7111
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1922
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4046
3/16/2025,Cinépolis La Nogalera,Tradicional,4,320,8647
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4940
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,1160
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4748
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,5500
3/16/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3875
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4759
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,3103
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9092
3/16/2025,Cinépolis La Nogalera,Tradicional,2,160,3378
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,6669
3/16/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9490
3/16/2025,Cinépolis La Nogalera,Tradicional,3,240,7623
3/16/2025,Cinépolis La Nogalera,Tradicional,2,160,2474
3/16/2025,Cinépolis La Nogalera,Tradicional,3,240,7396
3/16/2025,Cinépolis La Nogalera,Tradicional,1,80,3850
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,3964
3/16/2025,Cinépolis Paseo Villalta,Tradicional,3,240,7644
3/16/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4504
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8609
3/16/2025,Cinépolis Paseo Villalta,Tradicional,3,240,5804
3/16/2025,Cinépolis La Nogalera,Tradicional,5,400,1067
3/16/2025,Cinépolis La Nogalera,Tradicional,5,400,5478
3/16/2025,Cinépolis Paseo Villalta,Tradicional,3,240,4521
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,8082
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,3258
3/16/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7838
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4262
3/16/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6780
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6232
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,8845
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5383
3/16/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3961
3/16/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8031
3/16/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4716
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3904
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1917
3/16/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7982
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,2678
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8086
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5749
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5529
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,6162
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,8389
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,8323
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4020
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3789
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,8605
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9135
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8175
3/16/2025,Cinépolis La Nogalera,Tradicional,2,160,6021
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,7582
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,3566
3/16/2025,Cinépolis La Nogalera,Tradicional,3,240,2262
3/16/2025,Cinépolis Paseo Villalta,Tradicional,5,400,8382
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3259
3/16/2025,Cinépolis La Nogalera,Tradicional,2,160,1464
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,4805
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,6750
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4856
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7034
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7065
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9954
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,3775
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7628
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8972
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9775
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,9301
3/16/2025,Cinépolis La Nogalera,Tradicional,4,320,1649
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,8587
3/16/2025,Cinépolis La Nogalera,Tradicional,5,400,5131
3/16/2025,Cinépolis La Nogalera,Tradicional,2,160,6457
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8542
3/16/2025,Cinépolis Paseo Villalta,Tradicional,4,320,4373
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2289
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7059
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4136
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7324
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6208
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,6067
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,7094
3/16/2025,Cinépolis La Nogalera,Tradicional,1,80,4103
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8124
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,1446
3/16/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4109
3/16/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1226
3/16/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1186
3/16/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,3032
3/16/2025,Cinépolis La Nogalera,Tradicional,3,240,2881
3/16/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7139
